Unnamed: 0,track_id,artist,album_name,track_name,popularity,explicit,danceability,energy,valence,track_genre,duration_min,is_loud,is_live,year,title,category,nominee,nominated,decade,gender,country,death,award_count,won_grammy,awards_list
8500,3Bbbz0IGORWZSLf9UqsAL4,louis armstrong,C'est Si Bon,Dream A Little Dream Of Me,Medium,False,High,Low,Sad,Blues,Short,False,False,2009.0,52nd Annual GRAMMY Awards  (2009),Best Album Notes,The Complete Louis Armstrong Decca Sessions (1935-1946),True,2000.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
64708,1DQJd9IyanAqaQ04DItMt6,louis armstrong,What A Wonderful World,Dream A Little Dream Of Me,High,False,Medium,Low,Sad,Jazz,Short,False,False,2009.0,52nd Annual GRAMMY Awards  (2009),Best Album Notes,The Complete Louis Armstrong Decca Sessions (1935-1946),True,2000.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
8457,78MI7mu1LV1k4IA2HzKmHe,ella fitzgerald,"Love, Ella",Dream A Little Dream Of Me - Single Version,High,False,Medium,Low,Sad,Blues,Short,False,False,1994.0,37th Annual GRAMMY Awards  (1994),Best Recording Package - Boxed,The Complete Ella Fitzgerald Songbooks,True,1990.0,female,United States,deceased,11.0,True,Grammy Lifetime Achievement Award; Hasty Pudding Woman of the Year; Kennedy Pris; Naitional Medal o Airts; National Endowment for the Arts; National Medal of Arts; National Women's Hall of Fame; National Women’s Hall of Fame; dochtúireacht oinigh ó Ollscoil Princeton; honorary doctorate from Princeton University; star on Hollywood Walk of Fame
8457,78MI7mu1LV1k4IA2HzKmHe,louis armstrong,"Love, Ella",Dream A Little Dream Of Me - Single Version,High,False,Medium,Low,Sad,Blues,Short,False,False,2009.0,52nd Annual GRAMMY Awards  (2009),Best Album Notes,The Complete Louis Armstrong Decca Sessions (1935-1946),True,2000.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
98087,73QEmww7TRmy7zF3qV5DAE,idina menzel,Cinderella (Soundtrack from the Amazon Original Movie),Dream Girl,Medium,False,Medium,Medium,Very Sad,Film/Show Music,Short,False,False,2004.0,47th Annual GRAMMY Awards  (2004),Best Musical Show Album,Wicked,True,2000.0,female,United States,alive,4.0,False,Naitional Medal o Airts; National Medal of Arts; Tony Award for Best Actress in a Musical; star on Hollywood Walk of Fame
39575,5xKVYMxOHB2XRLCUafFrz6,hans zimmer,Inception (Music from the Motion Picture),Dream Is Collapsing,Medium,False,Medium,Medium,Very Sad,World Music,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
90851,1KLpjQFgubHI3GkAICCNH3,bobby darin,The Ultimate Bobby Darin,Dream Lover,Medium,False,Medium,High,Happy,Rock,Short,True,False,1959.0,2nd Annual GRAMMY Awards  (1959),Record Of The Year,Mack The Knife,True,1950.0,male,United States,deceased,6.0,True,Grammy Award for Best New Artist; Grammy Award for Record of the Year; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy al millor nou artista; star on Hollywood Walk of Fame
90956,4GqMYg91LJXiLjvQBFc3s0,bobby darin,Definitive Pop: Bobby Darin,Dream Lover - 2006 Remaster,Medium,False,Medium,Medium,Happy,Rock,Short,False,False,1959.0,2nd Annual GRAMMY Awards  (1959),Record Of The Year,Mack The Knife,True,1950.0,male,United States,deceased,6.0,True,Grammy Award for Best New Artist; Grammy Award for Record of the Year; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy al millor nou artista; star on Hollywood Walk of Fame
47002,5MxNLUsfh7uzROypsoO5qe,aerosmith,Aerosmith,Dream On,Very High,False,Medium,Medium,Sad,Rock,Average,False,False,1998.0,41st Annual GRAMMY Awards  (1998),Best Rock Performance By A Duo Or Group With Vocal,Pink,True,1990.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
47254,78PKCefXwDLbl4FVO1Pjzh,ozzy osbourne,Down To Earth,Dreamer,High,False,Medium,Medium,Sad,Rock,Average,False,False,1993.0,36th Annual GRAMMY Awards  (1993),Best Metal Performance With Vocal,I Don't Want To Change The World,True,1990.0,male,United Kingdom,alive,2.0,False,Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
39564,2dDuHXxFxLsdYdBBtgjoEi,hans zimmer,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Dreaming of the Crash,Medium,False,Low,Low,Very Sad,World Music,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
99828,7keXdrB4mz57u4b8YkCwag,john mayer,Continuum,Dreaming with a Broken Heart,High,False,High,Medium,Very Sad,Folk,Average,False,False,2010.0,53rd Annual GRAMMY Awards  (2010),"Best Engineered Album, Non-Classical",Battle Studies,True,2010.0,male,United States,alive,2.0,True,Grammy Award for Best Pop Vocal Album; Grammy Award for Song of the Year
52736,1EyAbOYZiO3WG6Bpu11n4w,hank williams,The Complete Hank Williams,Drifting Too Far From Shore - Rare Radio Performance,Low,False,Medium,Low,Neutral,Blues,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Historical Album,"The Garden Spot Programs, 1950",True,2010.0,male,United States,deceased,3.0,True,Grammy Lifetime Achievement Award; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
37504,6eCmK3GQyFuTNWCJHsaF9d,clean bandit,Drive (feat. Wes Nelson),Drive (feat. Wes Nelson),High,False,High,Medium,Happy,Soul/Funk,Short,False,False,2014.0,57th Annual GRAMMY Awards  (2014),Best Dance Recording,Rather Be,True,2010.0,Unknown,Unknown,alive,1.0,True,Grammy Award for Best Dance Recording
11376,06ypiqmILMdVeaiErMFA91,the beatles,Rubber Soul (Remastered),Drive My Car - Remastered 2009,High,False,High,Medium,Very Happy,Pop,Short,False,False,2016.0,59th Annual GRAMMY Awards  (2016),Best Music Film,The Beatles: Eight Days A Week The Touring Years,True,2010.0,Unknown,Unknown,alive,12.0,True,Gradam Iontaobhaithe Grammy; Grammy Award for Album of the Year; Grammy Award for Best New Artist; Grammy Award for Best Pop Vocal Album; Grammy Award for beste nye artist; Grammy Lifetime Achievement Award; Grammy Trustees Award; Grammy al millor nou artista; Hollywood Walk of Fame; Rock and Roll Hall of Fame; Walk of Fame; star on Hollywood Walk of Fame
39341,6KHd8YqPBTTNHEP6kpROHp,hans zimmer,Hans Zimmer: Epic Scores,Driving [Driving Miss Daisy],Low,False,Medium,Medium,Very Sad,World Music,Long,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
96856,7rwgTaHmd0vgpxcshUNCxD,gilberto gil,Em Casa Com os Gil,Drão,Medium,False,High,Low,Sad,Latin,Average,False,False,2005.0,48th Annual GRAMMY Awards  (2005),Best Contemporary World Music Album,Eletracústico,True,2000.0,male,Brazil,alive,3.0,True,Gold Medal of Merit in the Fine Arts; Grammy Award for Best Contemporary World Music Album; Grammy Award for Best Global Music Album
26507,3Nk4gmH1268AT0xWAFUhf3,randy newman,Toy Story 4 (Original Motion Picture Soundtrack),"Ducky, Bunny & Tea",Low,False,Medium,Low,Very Sad,Film/Show Music,Short,False,False,2017.0,60th Annual GRAMMY Awards  (2017),"Best Arrangement, Instruments and Vocals",Putin,True,2010.0,male,United States,alive,5.0,False,Gwobr Emmy 'Primetime'; Primetime Emmy Award; Primetime Emmy Awards; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
47472,6gQUbFwwdYXlKdmqRoWKJe,aerosmith,Permanent Vacation,Dude (Looks Like A Lady),High,False,Medium,High,Very Happy,Rock,Average,True,False,1998.0,41st Annual GRAMMY Awards  (1998),Best Rock Performance By A Duo Or Group With Vocal,Pink,True,1990.0,Unknown,Unknown,alive,1.0,False,Rock and Roll Hall of Fame
39338,4U3YQia99X9bVzyevLFTwG,hans zimmer,Hans Zimmer: Epic Scores,"Duduk Of The North - From ""Gladiator"" Soundtrack",Low,False,Low,Low,Very Sad,World Music,Long,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
87644,6x8bMIpvePQqPKGys91SPx,joan sebastian,Rumores,Duele El Amor,Medium,False,Medium,Medium,Neutral,Hip-Hop,Short,False,False,2003.0,46th Annual GRAMMY Awards  (2003),Best Mexican/Mexican-American Album,Afortunado,True,2000.0,male,Mexico,deceased,1.0,True,Grammy Award for Best Mexican/Mexican-American Album
7386,2KTg7wfUXeRNruUnwBOudN,earl scruggs,Dueling Banjos,Dueling Banjos,Low,False,Medium,Medium,Sad,Blues,Short,False,False,2004.0,47th Annual GRAMMY Awards  (2004),Best Country Instrumental Performance,Earl's Breakdown,True,2000.0,male,United States,deceased,4.0,True,Grammy Lifetime Achievement Award; Naitional Medal o Airts; National Medal of Arts; star on Hollywood Walk of Fame
76222,3YiGp6Owa6kmbAZyppccJU,andrea bocelli,Sì (Deluxe),Duerme Duerme,Low,False,Low,Low,Very Sad,Classical,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Traditional Pop Vocal Album,Sì,True,2010.0,male,Italy,alive,3.0,False,ECHO Awards; Echo Pop for årets hit; star on Hollywood Walk of Fame
2356,5gRcv46AMTrosmTOqrOV3Q,nirvana,In Utero - 20th Anniversary Remaster,Dumb,High,False,High,Medium,Very Happy,Rock,Short,False,False,1995.0,38th Annual GRAMMY Awards  (1995),Best Alternative Music Performance,MTV Unplugged In New York,True,1990.0,Unknown,Unknown,alive,4.0,True,BRIT Award for International Breakthrough Act; BRIT Awards/International Breakthrough Act; Grammy Award for Best Alternative Music Album; Rock and Roll Hall of Fame
21568,4AaXmQvHMWNwZSoqi4kcsK,sean paul,Dumpling (Remix),Dumpling - Remix,Medium,True,High,High,Happy,Reggae/Dancehall,Short,False,False,2003.0,46th Annual GRAMMY Awards  (2003),Best Reggae Album,Dutty Rock,True,2000.0,male,Jamaica,alive,2.0,True,Grammy Award al miglior album reggae; Grammy Award for Best Reggae Album
68659,6U2NuJILEOEpW2tVCuqKHb,bad bunny,Dura (Remix),Dura - Remix,High,False,High,High,Very Happy,Latin,Average,True,False,2019.0,62nd Annual GRAMMY Awards  (2019),"Best Latin Rock, Urban or Alternative Album",X 100Pre,True,2010.0,male,Puerto Rico,alive,1.0,False,Gwobr Time 100
39454,1oFeXti9EanzUrHvWfRrfJ,hans zimmer,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Dust,Medium,False,Low,Low,Very Sad,World Music,Long,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
326,5P6ZBMWS66FVo6deJaDdHy,the civil wars,The Civil Wars,Dust to Dust,Medium,False,High,Low,Very Sad,Instrumental,Average,False,False,2013.0,56th Annual GRAMMY Awards  (2013),Best Country Duo/Group Performance,From This Valley,True,2010.0,Unknown,Unknown,alive,1.0,False,Americana Award for Duo/Group of the Year
21114,0fQfJFfngYfG26560HLMLN,sean paul,Dynamite,Dynamite,High,False,High,High,Very Happy,Reggae/Dancehall,Average,True,False,2003.0,46th Annual GRAMMY Awards  (2003),Best Reggae Album,Dutty Rock,True,2000.0,male,Jamaica,alive,2.0,True,Grammy Award al miglior album reggae; Grammy Award for Best Reggae Album
21273,2surWD0yteYlQ2scXFwQFX,sean paul,Dynamite (Remixes),Dynamite (feat. Sia & Miss Lafamilia) [Banx N Ranx Remix],Medium,False,High,High,Happy,Reggae/Dancehall,Short,True,False,2003.0,46th Annual GRAMMY Awards  (2003),Best Reggae Album,Dutty Rock,True,2000.0,male,Jamaica,alive,2.0,True,Grammy Award al miglior album reggae; Grammy Award for Best Reggae Album
21183,0LcLOyu9n5qRTeax5IdewO,sean paul,Scorcha,Dynamite (feat. Sia),High,False,High,High,Very Happy,Reggae/Dancehall,Average,True,False,2003.0,46th Annual GRAMMY Awards  (2003),Best Reggae Album,Dutty Rock,True,2000.0,male,Jamaica,alive,2.0,True,Grammy Award al miglior album reggae; Grammy Award for Best Reggae Album
67903,4MzXwWMhyBbmu6hOcLVD49,bad bunny,EL ÚLTIMO TOUR DEL MUNDO,DÁKITI,High,True,High,Medium,Very Sad,Latin,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),"Best Latin Rock, Urban or Alternative Album",X 100Pre,True,2010.0,male,Puerto Rico,alive,1.0,False,Gwobr Time 100
67900,47EiUVwUp4C9fGccaPuUCS,bad bunny,DÁKITI,DÁKITI,Very High,True,High,Medium,Very Sad,Latin,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),"Best Latin Rock, Urban or Alternative Album",X 100Pre,True,2010.0,male,Puerto Rico,alive,1.0,False,Gwobr Time 100
104590,2KK9N6iBAisA0booTu3bGd,alejandro sanz,Ahora,Déjala Que Baile (with Alejandro Sanz & Arkano),High,False,High,High,Neutral,Latin,Average,True,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Latin Pop Album,#Eldisco,True,2010.0,male,Spain,alive,2.0,False,dochtúireacht oinigh ó Ollscoil Cadiz; honorary doctorate of the University of Cadiz
76212,6NZeTSj7KIvZ4xmKYaAJLB,andrea bocelli,Romanza (Remastered),E chiove,Low,False,Medium,Medium,Very Sad,Classical,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Traditional Pop Vocal Album,Sì,True,2010.0,male,Italy,alive,3.0,False,ECHO Awards; Echo Pop for årets hit; star on Hollywood Walk of Fame
76257,3QDgKmNIelXL4t0Z3wxlXV,andrea bocelli,Cieli Di Toscana (Remastered),E mi manchi tu,Low,False,Low,Medium,Very Sad,Classical,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Traditional Pop Vocal Album,Sì,True,2010.0,male,Italy,alive,3.0,False,ECHO Awards; Echo Pop for årets hit; star on Hollywood Walk of Fame
76950,1pYbwd9nOat7lwZ1uTUYyh,andrea bocelli,Cinema,"E più ti penso - From ""Once Upon A Time In America""",Medium,False,Low,Low,Very Sad,Classical,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Traditional Pop Vocal Album,Sì,True,2010.0,male,Italy,alive,3.0,False,ECHO Awards; Echo Pop for årets hit; star on Hollywood Walk of Fame
76950,1pYbwd9nOat7lwZ1uTUYyh,ariana grande,Cinema,"E più ti penso - From ""Once Upon A Time In America""",Medium,False,Low,Low,Very Sad,Classical,Average,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Record Of The Year,7 rings,True,2010.0,female,United States,alive,15.0,True,American Music Award ao artista do ano; American Music Award for Artist of the Year; American Music Award for New Artist of the Year; American Music Award артисту года; American Music Award տարվա դերասանին; Artist of the Year; Billboard Music Award; Billboard Music Awards; Grammy Award; Grammy Awards; Grammy Sariak; Kids' Choice Awards; Kids’ Choice Awards; New Artist of the Year; honorary citizen of Manchester
39283,2jZv1XmeeEBa2GezD6SXDz,hans zimmer,Hans Zimmer: Epic Scores,"Earth - From ""Gladiator"" Soundtrack",Medium,False,Low,Low,Very Sad,World Music,Short,False,False,2019.0,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,True,2010.0,male,Germany,alive,10.0,True,"Goethe saria; Gold Medal of Merit in the Fine Arts; Grammy Award; Grammy Award for Best Arrangement, Instrumental and Vocals; Grammy Awards; Grammy Sariak; Saturn Award; Stephen Hawking Medal For Science Communication; Stephen Hawking Medal for Science Communication; star on Hollywood Walk of Fame"
75943,7pAC4gwEpzuJh2O5JuCWtx,mike oldfield,Earth Moving,Earth Moving,Low,False,Medium,Medium,Sad,Instrumental,Average,False,False,1974.0,17th Annual GRAMMY Awards  (1974),Best Instrumental Composition,Tubular Bells - Theme From The Exorcist,True,1970.0,male,United Kingdom,alive,1.0,True,Grammy Award for Best Instrumental Composition
103602,4GCGH6TJ69neckwITeBFXK,michael jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Earth Song,High,False,Medium,Medium,Very Sad,Soul/Funk,Long,False,False,1995.0,38th Annual GRAMMY Awards  (1995),"Best Music Video, Short Form",Scream,True,1990.0,male,United States,deceased,11.0,True,American Choreography Awards; Grammy Award for Album of the Year; Grammy Award for Best Album for Children; Grammy Award for Best Music Film; Grammy Award for Best R&B Song; Grammy Award for Record of the Year; Grammy Award for Song of the Year; Grammy Lifetime Achievement Award; Medal of the City of Paris; Rock and Roll Hall of Fame; star on Hollywood Walk of Fame
